operon_id,gene_name,hmm_name,evalue,score,truncated,length
ERZ1694757@5,Cas9,Cas9_c13,0.0,2337.3,01,1524
ERZ1694762@21,Cas9,Cas9_c13,0.0,2226.4,00,1510
ERZ1694764@4,Cas12f,Cas12f_c201,4.2e-06,11.8,00,83
ERZ1694765@16,Cas9,Cas9_c13,0.0,2316.3,00,1505
ERZ1694768@12,Cas9,Cas9_c13,0.0,2316.3,00,1505
ERZ1694768@4,Cas12m,Cas12m_c165,9.6e-06,10.1,10,249
ERZ1694768@4,Cas13d,Cas13d_0_CAS-VI-D,0.0,1392.2,00,923
ERZ1694770@11,Cas9,Cas9_c3,0.0,711.8,00,1142
ERZ1694771@2,Cas9,Cas9_c2,0.0,1338.6,00,1091
ERZ1694775@1,Cas9,Cas9_c13,0.0,289.3,10,238
ERZ1694775@20,Cas9,Cas9_c13,0.0,2226.4,00,1510
ERZ1694776@53,Cas9,Cas9_c49,0.0,1749.0,00,1423
ERZ1694776@9,Cas9,Cas9_c13,0.0,2316.3,00,1505
ERZ1694777@1,Cas9,Cas9_c11,0.0,1487.1,00,1432
ERZ1694777@30,Cas9,Cas9_c13,0.0,1418.9,01,991
ERZ1694780@15,Cas9,Cas9_c11,0.0,1501.3,00,1425
ERZ1694780@29,Cas12f,Cas12f_c6,1.4e-08,20.0,00,88
ERZ1694782@15,Cas9,Cas9_c11,0.0,1501.9,10,1235
ERZ1694783@1,Cas9,Cas9_c11,0.0,1480.6,00,1428
ERZ1694785@5,Cas9,Cas9_c13,0.0,2227.9,00,1510
ERZ1694787@6,Cas12a,Cas12a_c5,0.0,1280.3,00,1264
ERZ1694791@3,Cas9,Cas9_c2,5.4e-27,79.7,01,120
ERZ1694791@34,Cas9,Cas9_c49,0.0,1619.3,00,1429
ERZ1694792@4,Cas12f,Cas12f_c200,1.2e-08,20.2,00,269
ERZ1694792@4,Cas9,Cas9_c11,0.0,1484.7,00,1428
ERZ1694793@1,Cas9,Cas9_c13,0.0,2331.1,00,1510
ERZ1694793@13,Cas12f,Cas12f_c8,0.0,253.7,00,164
ERZ1694793@13,Cas12f,Cas12f_c8,0.0,204.2,00,191
ERZ1694793@15,Cas9,Cas9_c3,0.0,659.9,10,705
ERZ1694794@2,Cas12f,Cas12f_c8,0.0,460.4,00,472
ERZ1694795@10,Cas9,Cas9_c11,0.0,1502.1,00,1433
ERZ1694795@6,Cas9,Cas9_c13,0.0,2316.3,00,1505
ERZ1694797@2,Cas9,Cas9_c49,0.0,158.2,10,183
ERZ1694797@8,Cas9,Cas9_c13,0.0,2270.1,01,1523
ERZ1694799@11,Cas12f,Cas12f_c200,4.5e-08,18.3,00,270
ERZ1694799@11,Cas9,Cas9_c13,0.0,2328.8,00,1510
ERZ1694799@2,Cas12m,Cas12m_c9,4.7e-06,11.0,00,288
ERZ1694803@5,Cas9,Cas9_c13,0.0,1519.6,00,1028
ERZ1694805@5,Cas9,Cas9_c18,0.0,984.8,01,1226
ERZ1694807@14,Cas12f,Cas12f1_2_CAS-V-F,4.1e-06,12.0,00,409
ERZ1694808@37,Cas9,Cas9_c49,0.0,1750.0,00,1423
ERZ1694811@26,Cas12f,Cas12f_c200,1.1e-08,20.3,00,269
ERZ1694811@26,Cas9,Cas9_c13,0.0,2333.5,00,1509
ERZ1694811@32,Cas9,Cas9_c13,0.0,2227.9,00,1510
ERZ1694812@15,Cas12c,Cas12c_c103,0.0,1299.0,00,1262
ERZ1694813@4,Cas9,Cas9_c13,0.0,2226.4,00,1510
ERZ1694816@1,Cas9,Cas9_c13,0.0,2227.9,00,1510
ERZ1694816@5,Cas9,Cas9_c13,0.0,1440.1,10,962
ERZ1694816@6,Cas9,Cas9_c18,0.0,967.5,00,1221
ERZ1694816@9,Cas12f,Cas12f_c200,1.4e-08,20.0,00,269
ERZ1694816@9,Cas9,Cas9_c13,0.0,2332.1,00,1509
ERZ1694818@12,Cas12c,Cas12c_c103,0.0,1299.0,00,1262
ERZ1694821@14,Cas9,Cas9_c13,0.0,2319.9,00,1505
ERZ1694821@28,Cas9,Cas9_c22,0.0,682.7,00,907
ERZ1694821@28,Cas9,Cas9_c18,0.0,347.7,00,339
ERZ1694821@58,Cas9,Cas9_c11,0.0,1423.4,00,1371
ERZ1694821@61,Cas9,Cas9_c13,0.0,2273.6,01,1539
ERZ1694825@81,Cas12f,Cas12f_c200,4.5e-08,18.3,00,270
ERZ1694825@81,Cas9,Cas9_c13,0.0,2328.8,00,1510
ERZ1694826@1,Cas9,Cas9_c13,0.0,2320.4,00,1505
ERZ1694830@14,Cas12f,Cas12f_c200,1.4e-08,20.0,00,269
ERZ1694830@14,Cas9,Cas9_c11,0.0,1487.1,00,1428
ERZ1694833@1,Cas9,Cas9_c3,0.0,1262.7,00,1129
ERZ1694836@93,Cas12m,Cas12m_c9,4.7e-06,11.0,00,288
ERZ1694837@1,Cas9,Cas9_c13,0.0,2300.2,00,1511
ERZ1694838@50,Cas9,Cas9_c2,0.0,147.5,01,215
ERZ1694838@9,Cas12c,Cas12c_c103,0.0,1299.0,00,1262
ERZ1694839@16,Cas9,Cas9_c11,0.0,1487.1,00,1432
ERZ1694839@4,Cas9,Cas9_c13,0.0,2324.5,00,1505
ERZ1694843@19,Cas9,Cas9_c13,0.0,2298.7,00,1528
ERZ1694843@26,Cas9,Cas9_c11,0.0,1507.8,00,1437
ERZ1694843@29,Cas9,Cas9_c3,0.0,1064.9,00,1105
ERZ1694843@33,Cas9,Cas9_c13,0.0,2300.2,00,1511
ERZ1694843@47,Cas9,Cas9_c11,0.0,1516.0,00,1433
ERZ1694843@9,Cas9,Cas9_c13,0.0,2316.3,00,1505
ERZ1694845@4,Cas12c,Cas12c_c103,0.0,1299.0,00,1262
ERZ1694846@17,Cas9,Cas9_c3,0.0,1066.1,00,1107
ERZ1694847@24,Cas9,Cas9_c11,0.0,1507.8,00,1437
ERZ1694847@30,Cas9,Cas9_c13,0.0,2300.2,00,1511
ERZ1694847@36,Cas9,Cas9_c13,0.0,2298.7,00,1528
ERZ1694847@6,Cas9,Cas9_c13,0.0,2316.3,00,1505
ERZ1694849@1,Cas9,Cas9_c49,0.0,1750.0,00,1423
ERZ1694850@73,Cas9,Cas9_c11,0.0,1493.5,00,1437
ERZ1694851@2,Cas9,Cas9_c11,0.0,1491.0,00,1434
ERZ1694851@7,Cas9,Cas9_c11,0.0,1487.1,00,1432
ERZ1694854@1,Cas9,Cas9_c13,0.0,2222.0,10,1507
ERZ1694856@9,Cas9,Cas9_c13,0.0,2226.4,00,1510
ERZ1694857@1,Cas9,Cas9_c18,0.0,967.1,00,1221
ERZ1694858@35,Cas9,Cas9_c11,0.0,1501.3,00,1425
ERZ1694859@11,Cas12f,Cas12f_c214,2.2e-07,17.5,00,93
ERZ1694859@54,Cas12a,Cas12a_c5,0.0,1306.9,00,1197
ERZ1694860@3,Cas9,Cas9_c18,0.0,950.9,10,1213
ERZ1694860@36,Cas9,Cas9_c3,0.0,711.8,00,1142
ERZ1694860@7,Cas9,Cas9_c13,0.0,289.0,00,231
ERZ1694863@69,Cas9,Cas9_c13,0.0,2328.8,00,1510
ERZ1694863@69,Cas12f,Cas12f_c200,4.5e-08,18.3,00,270
ERZ1694865@1,Cas13d,Cas13d_0_CAS-VI-D,0.0,1392.2,00,923
ERZ1694865@14,Cas12f,Cas12f_c8,0.0,253.7,00,164
ERZ1694865@14,Cas12f,Cas12f_c8,0.0,281.7,00,294
ERZ1694866@18,Cas12f,Cas12f_c200,4.5e-08,18.3,00,270
ERZ1694866@18,Cas9,Cas9_c13,0.0,2328.8,00,1510
ERZ1694868@8,Cas9,Cas9_c13,0.0,2306.1,00,1511
ERZ1694873@12,Cas12c,Cas12c_c103,0.0,1299.0,00,1262
ERZ1694873@43,Cas12f,Cas12f_c134,4.4e-30,92.2,00,153
ERZ1694877@10,Cas9,Cas9_c2,0.0,1180.6,00,904
ERZ1694877@30,Cas9,Cas9_c11,0.0,1501.3,00,1425
ERZ1694877@35,Cas13d,Cas13d_0_CAS-VI-D,0.0,1388.4,00,923
ERZ1694877@40,Cas12f,Cas12f_c8,0.0,281.7,00,294
ERZ1694877@40,Cas12f,Cas12f_c8,0.0,253.7,00,164
ERZ1694878@29,Cas9,Cas9_c13,0.0,2329.1,00,1509
ERZ1694878@29,Cas12f,Cas12f_c200,1.1e-08,20.3,00,269
ERZ1694878@33,Cas12f,Cas12f_c134,4.3e-38,117.6,00,133
ERZ1694878@33,Cas12f,Cas12f_c6,0.0,297.0,00,374
ERZ1694878@4,Cas9,Cas9_c13,0.0,2316.3,00,1505
ERZ1694881@1,Cas9,Cas9_c11,0.0,712.5,00,550
ERZ1694885@1,Cas9,Cas9_c11,0.0,1409.8,10,1175
ERZ1694885@6,Cas9,Cas9_c18,0.0,487.9,10,438
ERZ1694885@8,Cas9,Cas9_c11,0.0,1538.0,00,1391
ERZ1694886@3,Cas12f,Cas12f1_2_CAS-V-F,4.5e-06,11.8,00,409
ERZ1694887@1,Cas9,Cas9_c18,0.0,910.9,00,1205
ERZ1694887@21,Cas9,Cas9_c11,0.0,1409.1,01,1170
ERZ1694887@3,Cas9,Cas9_c11,0.0,1538.0,00,1391
ERZ1694889@43,Cas9,Cas9_c13,0.0,2306.1,00,1511
ERZ1694890@29,Cas9,Cas9_c13,0.0,2227.9,00,1510
ERZ1694891@7,Cas9,Cas9_c13,0.0,2226.4,00,1510
ERZ1694892@17,Cas9,Cas9_c13,0.0,2300.2,00,1511
ERZ1694892@19,Cas9,Cas9_c11,0.0,1484.6,00,1434
ERZ1694892@2,Cas12f,Cas12f_c168,2.2e-06,12.2,00,265
ERZ1694892@23,Cas9,Cas9_c11,0.0,1272.1,01,963
ERZ1694892@38,Cas9,Cas9_c11,0.0,1496.9,00,1437
ERZ1694892@48,Cas9,Cas9_c13,0.0,2225.5,00,1510
ERZ1694892@57,Cas9,Cas9_c11,0.0,1486.0,00,1432
ERZ1694896@20,Cas13b,Cas13b_1_CAS-VI-B,0.0,252.2,00,1004
ERZ1694896@34,Cas9,Cas9_c13,0.0,2266.7,00,1537
ERZ1692299@3,Cas9,Cas9_c2,0.0,1719.1,00,1356
ERZ1692301@4,Cas9,Cas9_c2,0.0,1721.6,00,1333
ERZ1692305@3,Cas9,Cas9_c3,0.0,1111.5,00,1099
ERZ1692305@3,Cas12f,Cas12f_c172,1.2e-07,17.2,00,113
ERZ1692308@5,Cas12a,Cas12a_c5,0.0,1579.3,00,1250
ERZ1692311@1,Cas9,Cas9_c18,0.0,637.4,00,1222
ERZ1692315@10,Cas9,Cas9_c3,0.0,1276.6,00,1072
ERZ1692326@2,Cas9,Cas9_c18,0.0,968.8,00,806
ERZ1692326@2,Cas9,Cas9_c18,0.0,562.6,00,396
ERZ1692336@1,Cas9,Cas9_c2,0.0,1708.8,00,1331
ERZ1692338@14,Cas12a,Cas12a_c5,0.0,1417.0,00,1283
ERZ1692343@2,Cas12a,Cas12a_c5,0.0,1392.8,00,1260
ERZ1692345@11,Cas12a,Cas12a_c5,0.0,1582.9,00,1250
ERZ1692358@19,Cas9,Cas9_c89,0.0,1259.1,00,1102
ERZ1692364@1,Cas12a,Cas12a_c5,0.0,1346.5,00,1180
ERZ1692365@6,Cas9,Cas9_c2,0.0,1275.0,00,1386
ERZ1692369@6,Cas12a,Cas12a_c5,0.0,1353.5,00,1305
ERZ1692375@5,Cas12a,Cas12a_c5,0.0,1392.1,00,1260
ERZ1692384@6,Cas12f,Cas12f_c172,1.2e-07,17.2,00,113
ERZ1692384@6,Cas9,Cas9_c3,0.0,1097.9,00,1099
ERZ1692394@14,Cas12a,Cas12a_c5,0.0,1625.5,00,1246
ERZ1692394@2,Cas9,Cas9_c2,0.0,1710.8,00,1326
ERZ1692394@25,Cas12f,Cas12f_c29,0.0,591.3,00,513
ERZ1692399@7,Cas9,Cas9_c3,0.0,1181.5,00,1075
ERZ1692415@6,Cas9,Cas9_c22,1.3e-06,13.0,00,378
ERZ1692416@7,Cas9,Cas9_c3,0.0,1030.1,00,1112
ERZ1692419@3,Cas9,Cas9_c18,0.0,897.8,00,1216
ERZ1692420@6,Cas12f,Cas12f_c84,7e-06,12.6,00,184
ERZ1692422@2,Cas9,Cas9_c2,0.0,1695.4,00,1346
ERZ1692426@1,Cas9,Cas9_c2,0.0,1682.2,00,1370
ERZ1692436@13,Cas12a,Cas12a_c5,0.0,1700.8,00,1228
ERZ1692436@7,Cas9,Cas9_c2,0.0,1696.6,00,1346
ERZ1692439@7,Cas9,Cas9_c13,0.0,2317.7,00,1505
ERZ1692454@4,Cas12a,Cas12a_c5,0.0,1417.3,00,1283
ERZ1692454@8,Cas9,Cas9_c2,0.0,1773.0,00,1351
ERZ1692460@16,Cas12a,Cas12a_c5,0.0,1643.5,00,1246
ERZ1692460@31,Cas9,Cas9_c2,0.0,1718.6,00,1329
ERZ1692460@5,Cas12f,Cas12f_c29,0.0,594.7,00,513
ERZ1692462@1,Cas9,Cas9_c2,0.0,761.0,00,722
ERZ1692462@1,Cas9,Cas9_c2,0.0,356.7,01,250
ERZ1692475@2,Cas9,Cas9_c2,0.0,1740.7,00,1354
ERZ1692490@7,Cas12a,Cas12a_c5,0.0,1644.1,00,1246
ERZ1692505@7,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ1692509@1,Cas13d,Cas13d_0_CAS-VI-D,0.0,1179.5,00,955
ERZ1692510@20,Cas9,Cas9_c13,0.0,1689.8,00,1106
ERZ1692511@3,Cas9,Cas9_c49,0.0,1750.0,00,1423
ERZ1692516@5,Cas9,Cas9_c3,0.0,1254.4,00,1162
ERZ1692525@2,Cas12f,Cas12f_c8,0.0,445.8,00,401
ERZ1692534@2,Cas12a,Cas12a_c5,0.0,1868.8,00,1275
ERZ1692538@23,Cas12a,Cas12a_c5,0.0,497.4,00,372
ERZ1692538@23,Cas12a,Cas12a_c5,0.0,885.1,00,896
ERZ1692545@6,Cas9,Cas9_c2,0.0,1813.6,00,1341
ERZ1692553@11,Cas12f,Cas12f_c8,0.0,447.4,00,489
ERZ1692557@7,Cas9,Cas9_c13,0.0,2227.2,00,1510
ERZ1692558@3,Cas9,Cas9_c13,0.0,2269.0,00,1537
ERZ1692564@20,Cas9,Cas9_c2,0.0,1434.2,00,1434
ERZ1692567@2,Cas9,Cas9_c13,0.0,2226.3,00,1499
ERZ1692583@11,Cas12a,Cas12a_c5,0.0,1427.8,00,1285
ERZ1692583@13,Cas9,Cas9_c2,0.0,1708.7,00,1325
ERZ1692583@4,Cas13d,Cas13d_0_CAS-VI-D,0.0,571.0,00,957
ERZ1692601@4,Cas9,Cas9_c2,0.0,1723.7,00,1350
ERZ1692601@4,Cas12f,Cas12f_c94,2.6e-06,12.0,00,280
ERZ1692602@16,Cas9,Cas9_c18,0.0,950.3,00,1222
ERZ1692603@2,Cas9,Cas9_c13,0.0,2215.2,00,1500
ERZ1692603@4,Cas12f,Cas12f_c8,0.0,437.3,00,493
ERZ1692609@12,Cas9,Cas9_c3,0.0,1231.8,00,1080
ERZ1692610@1,Cas9,Cas9_c2,0.0,1695.4,00,1346
ERZ1692615@8,Cas13d,Cas13d_0_CAS-VI-D,0.0,1372.7,00,928
ERZ1692619@10,Cas12a,Cas12a_c5,0.0,1614.9,00,1227
ERZ1692622@5,Cas9,Cas9_c18,0.0,938.5,00,1225
ERZ1692623@19,Cas9,Cas9_c13,0.0,2215.2,00,1500
ERZ1692623@4,Cas12f,Cas12f_c8,0.0,444.8,00,489
ERZ1692628@1,Cas9,Cas9_c2,0.0,1510.7,00,1382
ERZ1692641@6,Cas12a,Cas12a_c5,0.0,1351.0,00,1262
ERZ1692641@9,Cas9,Cas9_c3,0.0,1060.5,00,1113
ERZ1692646@1,Cas9,Cas9_c11,0.0,1410.9,00,1154
ERZ1692647@5,Cas12m,Cas12m_c130,6.4e-06,11.0,00,282
ERZ1692657@5,Cas9,Cas9_c11,0.0,1519.5,00,1409
ERZ1692664@5,Cas9,Cas9_c3,0.0,991.7,00,1114
ERZ1692666@20,Cas12a,Cas12a_c5,0.0,1417.0,00,1283
ERZ1692672@25,Cas13b,Cas13b_1_CAS-VI-B,0.0,254.0,00,1004
ERZ1692672@6,Cas9,Cas9_c13,0.0,2264.2,00,1537
ERZ1692682@6,Cas9,Cas9_c11,0.0,1412.5,00,1154
ERZ1692690@6,Cas9,Cas9_c11,0.0,1506.1,00,1433
ERZ1692698@11,Cas12a,Cas12a_c5,0.0,922.6,00,1306
ERZ1692704@5,Cas9,Cas9_c2,0.0,1661.8,00,1384
ERZ1692709@3,Cas9,Cas9_c2,0.0,1753.5,00,1342
ERZ1692713@9,Cas9,Cas9_c13,0.0,2248.4,00,1509
ERZ1692715@18,Cas9,Cas9_c2,0.0,1566.7,00,1362
ERZ1692715@5,Cas12a,Cas12a_c5,0.0,1394.7,00,1264
ERZ1692720@1,Cas9,Cas9_c2,0.0,1725.8,00,1360
ERZ1692723@6,Cas12a,Cas12a_c5,0.0,1394.2,00,1264
ERZ1692724@1,Cas9,Cas9_c18,0.0,896.8,00,1217
ERZ1692724@5,Cas12a,Cas12a_c5,0.0,1364.6,00,1246
ERZ1692725@1,Cas9,Cas9_c2,0.0,1332.5,00,1394
ERZ1692726@1,Cas9,Cas9_c18,0.0,863.7,10,1189
ERZ1692730@2,Cas9,Cas9_c93,3.6e-08,18.2,00,253
ERZ1692731@7,Cas9,Cas9_c150,0.0,2160.5,00,1356
ERZ1692739@5,Cas9,Cas9_c3,0.0,661.5,00,1095
ERZ1692761@7,Cas9,Cas9_c2,0.0,965.6,00,1411
ERZ1692772@7,Cas12a,Cas12a_c5,0.0,1395.2,00,1264
ERZ1692777@4,Cas9,Cas9_c3,0.0,1262.7,00,1129
ERZ1692789@15,Cas9,Cas9_c49,0.0,1749.2,00,1423
ERZ1692792@2,Cas12f,Cas12f_c29,0.0,627.9,00,512
ERZ1692803@3,Cas9,Cas9_c2,0.0,1695.3,00,1334
ERZ1692806@19,Cas9,Cas9_c3,0.0,1068.7,00,1105
ERZ1692806@7,Cas12f,Cas12f_c29,0.0,362.3,00,537
ERZ1692806@7,Cas12f,Cas12f_c94,0.0,805.9,00,526
ERZ1692810@12,Cas9,Cas9_c13,0.0,303.7,10,246
ERZ1692810@5,Cas12a,Cas12a_c5,0.0,1792.0,00,1246
ERZ1692821@8,Cas9,Cas9_c49,0.0,1627.6,00,1427
ERZ1692824@12,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ1692835@16,Cas9,Cas9_c13,0.0,2255.3,00,1532
ERZ1692842@14,Cas9,Cas9_c2,0.0,1399.8,00,1356
ERZ1692857@7,Cas12a,Cas12a_c5,0.0,1391.9,00,1264
ERZ1692858@6,Cas9,Cas9_c2,0.0,1705.5,00,1329
ERZ1692859@8,Cas9,Cas9_c2,0.0,1702.9,00,1359
ERZ1692860@5,Cas9,Cas9_c11,0.0,1490.2,00,1434
ERZ1692862@1,Cas9,Cas9_c2,0.0,1716.1,00,1315
ERZ1692880@14,Cas9,Cas9_c2,0.0,1568.9,00,1362
ERZ1692880@7,Cas12a,Cas12a_c5,0.0,1395.2,00,1264
ERZ1692894@13,Cas9,Cas9_c2,0.0,1755.8,00,1357
ERZ1692896@4,Cas9,Cas9_c11,0.0,1501.3,00,1425
ERZ1692897@2,Cas12f,Cas12f_c29,0.0,617.8,00,512
ERZ1692902@13,Cas12f,Cas12f_c6,0.0,391.6,00,363
ERZ1692902@6,Cas9,Cas9_c2,0.0,1363.4,00,1426
ERZ1692905@10,Cas9,Cas9_c11,4.5e-06,10.5,00,98
ERZ1692912@4,Cas9,Cas9_c2,0.0,1486.6,00,1373
ERZ1692913@4,Cas9,Cas9_c2,0.0,1413.8,00,1402
ERZ1692917@10,Cas12f,Cas12f_c200,1.2e-08,20.2,00,269
ERZ1692917@10,Cas9,Cas9_c13,0.0,2334.7,00,1509
ERZ1692928@5,Cas12f,Cas12f_c8,0.0,365.1,01,293
ERZ1692930@1,Cas12f,Cas12f_c6,5.5e-20,59.6,00,173
ERZ1692930@1,Cas12f,Cas12f_c6,0.0,148.5,00,170
ERZ1692937@2,Cas9,Cas9_c2,0.0,1722.4,00,1328
ERZ1692946@5,Cas9,Cas9_c2,0.0,1755.8,00,1357
ERZ1692951@5,Cas9,Cas9_c2,0.0,1448.9,00,1344
ERZ1692955@5,Cas9,Cas9_c4,0.0,821.3,00,1157
ERZ1692962@7,Cas9,Cas9_c2,0.0,1693.2,00,1340
ERZ1692964@30,Cas12f,Cas12f_c29,0.0,600.5,00,533
ERZ1692968@5,Cas12a,Cas12a_c5,0.0,1357.6,00,1246
ERZ1692982@4,Cas9,Cas9_c3,0.0,943.0,00,1113
ERZ1692986@5,Cas9,Cas9_c3,0.0,672.0,00,1092
ERZ1692994@9,Cas9,Cas9_c150,0.0,2036.2,00,1341
ERZ1692997@1,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ1693001@1,Cas12a,Cas12a_c5,0.0,1424.8,00,1283
ERZ1693011@7,Cas9,Cas9_c13,0.0,2268.4,00,1534
ERZ1693012@20,Cas9,Cas9_c3,0.0,577.2,00,1045
ERZ1693012@20,Cas12f,Cas12f_c34,5.2e-06,11.3,00,127
ERZ1693014@6,Cas12a,Cas12a_c5,0.0,1384.9,00,1264
ERZ1693018@12,Cas9,Cas9_c3,0.0,1070.8,00,1102
ERZ1693018@21,Cas9,Cas9_c2,0.0,492.9,01,521
ERZ1693031@5,Cas12f,Cas12f_c29,0.0,588.3,00,524
ERZ1693031@9,Cas9,Cas9_c3,0.0,657.7,00,1093
ERZ1693042@31,Cas9,Cas9_c2,0.0,1746.8,00,1398
ERZ1693043@1,Cas9,Cas9_c2,0.0,1588.3,10,1291
ERZ1693048@2,Cas9,Cas9_c2,0.0,1701.7,00,1333
ERZ1693052@6,Cas9,Cas9_c13,0.0,2270.3,00,1537
ERZ1693063@1,Cas9,Cas9_c13,0.0,726.3,00,586
ERZ1693063@11,Cas13b,Cas13b_1_CAS-VI-B,0.0,252.4,00,1004
ERZ1693074@6,Cas12a,Cas12a_c5,0.0,1643.8,00,1246
ERZ1693077@5,Cas9,Cas9_c2,0.0,1616.1,00,1359
ERZ1693082@13,Cas9,Cas9_c2,0.0,1795.4,00,1353
ERZ1693082@4,Cas9,Cas9_c2,0.0,1433.8,00,1409
ERZ1693116@1,Cas12f,Cas12f_c19,2e-10,25.8,00,40
ERZ1693092@1,Cas9,Cas9_c18,0.0,903.5,00,1205
ERZ1693093@1,Cas9,Cas9_c4,0.0,1193.7,00,1001
ERZ1693105@2,Cas9,Cas9_c2,0.0,1702.4,00,1359
ERZ1693142@8,Cas9,Cas9_c13,0.0,2317.7,00,1505
ERZ1693148@13,Cas9,Cas9_c2,0.0,1366.6,00,1421
ERZ1693148@13,Cas9,Cas9_c49,0.0,1489.7,00,1286
ERZ1693148@13,Cas9,Cas9_c49,1.5e-36,112.6,00,104
ERZ1693155@3,Cas12f,Cas12f_c214,2.1e-07,15.6,00,242
ERZ1693162@2,Cas12a,Cas12a_c5,0.0,709.8,00,1260
ERZ1693164@1,Cas9,Cas9_c3,0.0,1233.3,00,1088
ERZ1693172@4,Cas13d,Cas13d_0_CAS-VI-D,0.0,1174.0,00,955
ERZ1693178@5,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ1693184@9,Cas9,Cas9_c13,0.0,2319.9,00,1505
ERZ1693188@1,Cas13d,Cas13d_0_CAS-VI-D,0.0,1383.8,00,923
ERZ1693189@1,Cas12a,Cas12a_c5,0.0,1424.8,00,1283
ERZ1693190@3,Cas9,Cas9_c2,0.0,1687.9,00,1333
ERZ1693193@9,Cas9,Cas9_c13,0.0,1502.2,00,1435
ERZ1693196@14,Cas9,Cas9_c3,0.0,982.0,00,1115
ERZ1693200@26,Cas9,Cas9_c2,0.0,1567.0,00,1362
ERZ1693200@4,Cas12f,Cas12f_c63,8.7e-06,10.7,00,57
ERZ1693200@4,Cas9,Cas9_c3,0.0,1064.4,00,1109
ERZ1693215@8,Cas9,Cas9_c35,0.0,1553.6,00,1152
ERZ1693218@8,Cas12a,Cas12a_c5,0.0,709.8,00,1260
ERZ1693227@1,Cas12f,Cas12f_c201,4.1e-06,11.8,00,83
ERZ1693227@5,Cas12f,Cas12f_c8,6.1e-27,80.7,10,190
ERZ1693228@8,Cas9,Cas9_c3,0.0,1197.0,00,1078
ERZ1693229@5,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ1693237@3,Cas9,Cas9_c2,0.0,1702.1,00,1396
ERZ1693240@6,Cas9,Cas9_c3,0.0,1054.5,00,1106
ERZ1693241@7,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ1693249@1,Cas9,Cas9_c2,0.0,696.2,01,644
ERZ1693252@3,Cas9,Cas9_c2,0.0,1832.6,00,1326
ERZ1693265@4,Cas9,Cas9_c2,0.0,1275.1,00,1386
ERZ1693288@12,Cas13d,Cas13d_0_CAS-VI-D,0.0,1380.3,00,926
ERZ1693290@4,Cas12a,Cas12a_c5,0.0,1363.2,00,1261
ERZ1693290@9,Cas12f,Cas12f_c84,7e-06,12.6,00,184
ERZ1693291@1,Cas12f,Cas12f_c29,0.0,593.9,00,496
ERZ1693291@1,Cas12f,Cas12f_c214,4.2e-12,31.1,00,205
ERZ1693301@6,Cas9,Cas9_c89,0.0,1259.1,00,1102
ERZ1693309@6,Cas9,Cas9_c35,0.0,1556.1,00,1152
ERZ1693317@18,Cas9,Cas9_c2,0.0,1490.0,00,1373
ERZ1693319@5,Cas9,Cas9_c2,0.0,1692.4,00,1346
ERZ1693320@4,Cas9,Cas9_c3,0.0,943.0,00,1113
ERZ1693324@1,Cas9,Cas9_c3,0.0,1182.2,00,1075
ERZ1693326@5,Cas12a,Cas12a_c5,0.0,779.7,00,588
ERZ1690689@233,Cas9,Cas9_c2,1.3e-37,118.6,00,272
ERZ1693335@3,Cas9,Cas9_c11,0.0,1407.9,00,1155
ERZ1690689@233,Cas9,Cas9_c2,0.0,697.1,00,971
ERZ1690689@257,Cas9,Cas9_c13,0.0,1889.7,00,1533
ERZ1690689@32,Cas9,Cas9_c2,0.0,1795.9,00,1346
ERZ1690689@5,Cas9,Cas9_c3,0.0,1254.4,00,1162
ERZ1690689@59,Cas9,Cas9_c13,0.0,1917.7,00,1522
ERZ1690691@46,Cas9,Cas9_c11,0.0,1493.3,10,1246
ERZ1690691@72,Cas9,Cas9_c3,0.0,1177.0,00,1096
ERZ1690691@57,Cas9,Cas9_c2,0.0,1319.2,10,1182
ERZ1690691@58,Cas9,Cas9_c13,0.0,343.8,00,313
ERZ1690691@81,Cas12f,Cas12f1_2_CAS-V-F,5.8e-06,11.5,00,409
ERZ1690692@115,Cas9,Cas9_c3,0.0,1258.8,00,1162
ERZ1690692@16,Cas9,Cas9_c11,0.0,1323.7,00,1245
ERZ1690692@24,Cas9,Cas9_c2,0.0,1689.6,00,1346
ERZ1690692@36,Cas12f,Cas12f_c29,0.0,515.0,00,473
ERZ1690692@54,Cas12f,Cas12f_c201,4.2e-06,11.8,00,83
ERZ1690692@54,Cas12a,Cas12a_c5,0.0,1769.0,00,1306
ERZ1690692@59,Cas12f,Cas12f_c29,0.0,630.6,00,512
ERZ1690692@61,Cas12a,Cas12a_c5,0.0,854.4,01,732
ERZ1690692@62,Cas12a,Cas12a_c5,0.0,643.4,10,551
ERZ1690692@70,Cas12f,Cas12f_c29,0.0,476.9,00,519
ERZ1690692@72,Cas9,Cas9_c2,0.0,1718.4,00,1326
ERZ1690692@81,Cas12a,Cas12a_c5,0.0,1645.3,00,1246
ERZ1690693@108,Cas9,Cas9_c2,0.0,1503.5,00,1376
ERZ1690693@122,Cas12f,Cas12f_c6,2.9e-08,20.0,00,88
